Product,Delivery amount (m2),Eta,Sheet ID
Product 207,307.2,2024-11-23,W44
Product 208,153.6,2024-11-22,W44
Product 208,153.6,2024-11-23,W44
Product 208,460.8,2024-11-22,W44
Product 201,38.4,2024-11-24,W44
Product 168,38.4,2024-11-30,W44
Product 168,230.4,2024-11-29,W44
Product 201,115.2,2024-11-29,W44
Product 201,307.2,2024-11-29,W44
Product 208,115.2,2024-11-30,W44
Product 201,460.8,2024-11-28,W44
Product 208,76.8,2024-11-28,W44
Product 208,345.6,2024-11-27,W44
Product 208,38.4,2024-11-29,W44
Product 208,115.2,2024-11-28,W44
Product 201,115.2,2024-12-01,W44
Product 201,230.4,2024-11-29,W44
Product 201,115.2,2024-11-28,W44
Product 201,38.4,2024-11-28,W44
Product 168,153.6,2024-12-01,W44
Product 208,38.4,2024-12-06,W44
Product 161,38.4,2024-12-06,W44
Product 161,65.28,2024-12-06,W44
Product 161,26.88,2024-12-06,W44
Product 168,230.4,2024-12-08,W44
Product 168,153.6,2024-12-07,W44
Product 208,38.4,2024-12-06,W44
Product 161,38.4,2024-12-14,W44
Product 161,76.8,2024-12-14,W44
Product 1148,84.0,2024-11-22,W44
Product 1148,14.0,2024-11-22,W44
Product 1270,16.38,2024-11-30,W44
Product 1395,86.4,2024-11-27,W44
Product 1395,388.8,2024-11-28,W44
Product 1395,43.2,2024-11-27,W44
Product 1213,86.4,2024-11-30,W44
Product 1231,518.4,2024-12-04,W44
Product 1016,259.2,2024-12-01,W44
Product 1221,43.2,2024-12-04,W44
Product 1221,216.0,2024-12-01,W44
Product 1205,259.2,2024-12-01,W44
Product 995,216.0,2024-12-04,W44
Product 1877,432.0,2024-12-01,W44
Product 2018,561.6,2024-12-01,W44
Product 1213,993.6,2024-11-30,W44
Product 1205,43.2,2024-12-12,W44
Product 2037,42.0,2024-11-25,W44
Product 2037,42.0,2024-11-27,W44
Product 2037,37.0,2024-11-27,W44
Product 2037,14.0,2024-11-27,W44
Product 1055,60.0,2024-11-28,W44
Product 1055,60.0,2024-11-28,W44
Product 1055,60.0,2024-11-28,W44
Product 1055,120.0,2024-11-28,W44
Product 1055,60.0,2024-11-28,W44
Product 1055,120.0,2024-11-28,W44
Product 966,86.4,2024-11-29,W44
Product 966,43.2,2024-11-30,W44
Product 966,43.2,2024-11-29,W44
Product 966,86.4,2024-11-29,W44
Product 966,86.4,2024-11-30,W44
Product 964,129.6,2024-12-06,W44
Product 964,43.2,2024-12-06,W44
Product 612,20.0,2024-11-28,W44
Product 612,47.0,2024-11-29,W44
Product 622,9.5,2024-11-28,W44
Product 622,5.0,2024-11-28,W44
Product 622,52.5,2024-11-28,W44
Product 631,29.5,2024-11-28,W44
Product 1278,1.5,2024-11-28,W44
Product 512,42.0,2024-11-28,W44
Product 512,13.6,2024-11-28,W44
Product 1144,91.6,2024-12-01,W44
Product 1278,0.3,2024-12-14,W44
Product 612,60.0,2024-12-11,W44
Product 1278,5.1,2024-12-14,W44
Product 1190,129.6,2024-12-01,W44
Product 1190,432.0,2024-12-04,W44
Product 1190,302.4,2024-12-04,W44
Product 1190,777.6,2024-12-04,W44
Product 715,58.0,2024-12-04,W44
Product 609,21.0,2024-12-04,W44
Product 609,23.5,2024-12-04,W44
Product 741,40.8,2024-12-04,W44
Product 741,34.8,2024-12-04,W44
Product 31,384.0,2024-12-14,W44
Product 60,69.12,2024-12-08,W44
Product 63,138.24,2024-12-09,W44
Product 79,69.12,2024-12-09,W44
Product 79,691.2,2024-12-08,W44
Product 79,138.24,2024-12-08,W44
Product 79,138.24,2024-12-11,W44
Product 153,79.2,2024-12-08,W44
Product 432,144.0,2024-12-08,W44
Product 467,288.0,2024-12-08,W44
Product 151,24.2,2024-12-12,W44
Product 151,79.2,2024-12-14,W44
Product 151,79.2,2024-12-15,W44
Product 151,44.0,2024-12-15,W44
Product 151,237.6,2024-12-15,W44
Product 152,79.2,2024-12-07,W44
Product 152,79.2,2024-12-07,W44
Product 152,79.2,2024-12-07,W44
Product 377,51.84,2024-12-08,W44
Product 246,207.36,2024-12-08,W44
Product 417,103.68,2024-12-08,W44
Product 361,51.84,2024-12-07,W44
Product 361,207.36,2024-12-07,W44
Product 259,103.68,2024-12-08,W44
Product 259,414.72,2024-12-08,W44
Product 259,155.52,2024-12-07,W44
Product 259,466.56,2024-12-07,W44
Product 259,311.04,2024-12-07,W44
Product 417,103.68,2024-12-09,W44
Product 361,103.68,2024-12-09,W44
Product 361,103.68,2024-12-07,W44
Product 439,103.68,2024-12-07,W44
Product 439,103.68,2024-12-08,W44
Product 439,51.84,2024-12-08,W44
Product 439,207.36,2024-12-08,W44
Product 456,155.52,2024-12-07,W44
Product 457,155.52,2024-12-07,W44
Product 457,51.84,2024-12-09,W44
Product 457,51.84,2024-12-11,W44
Product 347,302.4,2024-12-12,W44
Product 347,241.92,2024-12-12,W44
Product 259,51.84,2024-12-08,W44
Product 349,60.48,2024-12-08,W44
Product 315,311.04,2024-12-07,W44
Product 315,103.68,2024-12-08,W44
Product 355,155.52,2024-12-08,W44
Product 355,311.04,2024-12-07,W44
Product 355,155.52,2024-12-07,W44
Product 355,51.84,2024-12-08,W44
Product 355,103.68,2024-12-08,W44
Product 355,466.56,2024-12-08,W44
Product 349,60.48,2024-12-09,W44
Product 349,120.96,2024-12-08,W44
Product 2124,43.2,2024-12-08,W44
Product 2124,43.2,2024-12-09,W44
Product 1999,86.4,2024-12-07,W44
Product 1999,388.8,2024-12-09,W44
Product 1999,43.2,2024-12-08,W44
Product 1013,129.6,2024-12-06,W44
Product 1013,129.6,2024-12-07,W44
Product 1013,86.4,2024-12-08,W44
Product 1013,43.2,2024-12-11,W44
Product 1328,86.4,2024-12-07,W44
Product 1500,86.4,2024-12-15,W44
Product 1500,129.6,2024-12-15,W44
Product 1500,43.2,2024-12-15,W44
Product 1322,129.6,2024-12-15,W44
Product 1032,86.4,2024-12-15,W44
Product 1032,86.4,2024-12-15,W44
Product 779,78.0,2024-12-08,W44
Product 801,78.0,2024-12-06,W44
Product 801,78.0,2024-12-06,W44
Product 509,120.0,2024-12-06,W44
Product 1473,156.0,2024-12-06,W44
Product 1473,78.0,2024-12-06,W44
Product 1473,156.0,2024-12-07,W44
Product 2373,78.0,2024-12-06,W44
Product 2373,78.0,2024-12-08,W44
Product 1474,78.0,2024-12-06,W44
Product 1474,78.0,2024-12-07,W44
Product 2195,26.0,2024-12-08,W44
Product 774,32.0,2024-12-08,W44
Product 804,29.0,2024-12-08,W44
Product 2157,35.0,2024-12-07,W44
Product 2157,22.0,2024-12-07,W44
Product 2157,405.0,2024-12-08,W44
Product 2182,77.0,2024-12-06,W44
Product 804,156.0,2024-12-06,W44
Product 804,78.0,2024-12-08,W44
Product 2160,7.0,2024-12-06,W44
Product 1474,234.0,2024-12-07,W44
Product 1953,42.0,2024-12-07,W44
Product 1953,73.0,2024-12-06,W44
Product 2083,42.0,2024-12-07,W44
Product 2083,39.0,2024-12-08,W44
Product 2160,53.0,2024-12-06,W44
Product 1754,47.52,2024-12-06,W44
Product 1754,47.52,2024-12-06,W44
Product 1754,142.56,2024-12-07,W44
Product 1754,47.52,2024-12-07,W44
Product 1953,33.0,2024-12-07,W44
Product 1555,36.92,2024-12-11,W44
Product 1555,295.36,2024-12-07,W44
Product 1555,73.84,2024-12-06,W44
Product 1555,36.92,2024-12-08,W44
Product 1555,701.48,2024-12-06,W44
Product 1555,295.36,2024-12-06,W44
Product 1953,8.0,2024-12-11,W44
Product 1555,36.92,2024-12-13,W44
Product 2138,95.04,2024-12-14,W44
Product 821,120.96,2024-12-08,W44
Product 1056,180.0,2024-12-07,W44
Product 1056,60.0,2024-12-09,W44
Product 749,300.0,2024-12-06,W44
Product 872,180.0,2024-12-08,W44
Product 504,240.0,2024-12-08,W44
Product 504,120.0,2024-12-08,W44
Product 504,540.0,2024-12-07,W44
Product 2173,162.0,2024-12-06,W44
Product 2057,129.6,2024-12-07,W44
Product 2126,43.2,2024-12-08,W44
Product 1509,86.4,2024-12-09,W44
Product 1542,129.6,2024-12-08,W44
Product 1542,43.2,2024-12-11,W44
Product 1509,86.4,2024-12-11,W44
Product 1739,92.16,2024-12-07,W44
Product 1739,92.16,2024-12-07,W44
Product 1739,92.16,2024-12-06,W44
Product 1739,92.16,2024-12-07,W44
Product 1739,92.16,2024-12-06,W44
Product 1456,312.0,2024-12-07,W44
Product 2307,72.0,2024-12-11,W44
Product 2313,72.0,2024-12-08,W44
Product 2313,144.0,2024-12-08,W44
Product 2307,72.0,2024-12-13,W44
Product 2307,72.0,2024-12-12,W44
Product 2313,72.0,2024-12-14,W44
Product 518,60.48,2024-12-08,W44
Product 620,8.5,2024-12-14,W44
Product 2248,78.0,2024-12-14,W44
Product 2248,78.0,2024-12-14,W44
Product 2184,78.0,2024-12-13,W44
Product 2199,156.0,2024-12-13,W44
Product 2248,234.0,2024-12-13,W44
Product 2248,468.0,2024-12-13,W44
Product 2248,936.0,2024-12-13,W44
Product 2248,78.0,2024-12-14,W44
Product 2248,468.0,2024-12-13,W44
Product 1751,47.52,2024-12-14,W44
Product 367,1658.88,2024-12-19,W44
Product 1086,1382.4,2024-12-19,W44
Product 1707,1296.0,2024-12-19,W44
Product 348,1209.6,2024-12-19,W44
Product 1417,1036.8,2024-12-19,W44
Product 516,907.2,2024-12-19,W44
Product 748,900.0,2024-12-19,W44
Product 1080,777.6,2024-12-15,W44
Product 1707,648.0,2024-12-19,W44
Product 1707,604.8,2024-12-19,W44
Product 2119,604.8,2024-12-19,W44
Product 241,528.0,2024-12-19,W44
Product 1408,518.4,2024-12-19,W44
Product 2156,486.0,2024-12-19,W44
Product 1707,432.0,2024-12-19,W44
Product 1632,432.0,2024-12-19,W44
Product 241,396.0,2024-12-19,W44
Product 241,396.0,2024-12-19,W44
Product 241,396.0,2024-12-19,W44
Product 1080,388.8,2024-12-15,W44
Product 1080,388.8,2024-12-15,W44
Product 1344,388.8,2024-12-19,W44
Product 1708,388.8,2024-12-15,W44
Product 1078,388.8,2024-12-15,W44
Product 1032,388.8,2024-12-19,W44
Product 1541,388.8,2024-12-15,W44
Product 1947,388.8,2024-12-15,W44
Product 1947,388.8,2024-12-15,W44
Product 1947,388.8,2024-12-15,W44
Product 1708,345.6,2024-12-15,W44
Product 2156,324.0,2024-12-19,W44
Product 2161,324.0,2024-12-19,W44
Product 1073,302.4,2024-12-15,W44
Product 1947,302.4,2024-12-15,W44
Product 1049,300.0,2024-12-19,W44
Product 1951,259.2,2024-12-15,W44
Product 1078,259.2,2024-12-15,W44
Product 1078,259.2,2024-12-15,W44
Product 1080,259.2,2024-12-15,W44
Product 1073,259.2,2024-12-15,W44
Product 1078,259.2,2024-12-15,W44
Product 1078,259.2,2024-12-15,W44
Product 1372,259.2,2024-12-19,W44
Product 1407,259.2,2024-12-19,W44
Product 1890,259.2,2024-12-15,W44
Product 1947,259.2,2024-12-15,W44
Product 348,241.92,2024-12-19,W44
Product 1080,216.0,2024-12-15,W44
Product 1049,180.0,2024-12-19,W44
Product 1049,180.0,2024-12-19,W44
Product 1881,172.8,2024-12-19,W44
Product 1541,172.8,2024-12-15,W44
Product 1707,172.8,2024-12-19,W44
Product 241,132.0,2024-12-19,W44
Product 241,132.0,2024-12-19,W44
Product 241,132.0,2024-12-19,W44
Product 1951,129.6,2024-12-15,W44
Product 1024,129.6,2024-12-15,W44
Product 1024,129.6,2024-12-15,W44
Product 1024,129.6,2024-12-15,W44
Product 1078,129.6,2024-12-15,W44
Product 1078,129.6,2024-12-15,W44
Product 1080,129.6,2024-12-15,W44
Product 1080,129.6,2024-12-15,W44
Product 1073,129.6,2024-12-15,W44
Product 1086,129.6,2024-12-19,W44
Product 1708,129.6,2024-12-15,W44
Product 1417,129.6,2024-12-19,W44
Product 1078,129.6,2024-12-15,W44
Product 1380,129.6,2024-12-15,W44
Product 1380,129.6,2024-12-15,W44
Product 1380,129.6,2024-12-15,W44
Product 1407,129.6,2024-12-19,W44
Product 1380,129.6,2024-12-15,W44
Product 1380,129.6,2024-12-15,W44
Product 1377,129.6,2024-12-19,W44
Product 1409,129.6,2024-12-19,W44
Product 1606,129.6,2024-12-19,W44
Product 1890,129.6,2024-12-15,W44
Product 1890,129.6,2024-12-15,W44
Product 1890,129.6,2024-12-15,W44
Product 1707,129.6,2024-12-19,W44
Product 1947,129.6,2024-12-15,W44
Product 1049,120.0,2024-12-19,W44
Product 748,120.0,2024-12-19,W44
Product 168,115.2,2024-12-19,W44
Product 474,103.68,2024-12-15,W44
Product 1951,86.4,2024-12-15,W44
Product 1078,86.4,2024-12-19,W44
Product 1078,86.4,2024-12-15,W44
Product 1080,86.4,2024-12-19,W44
Product 1947,86.4,2024-12-15,W44
Product 1380,86.4,2024-12-15,W44
Product 1380,86.4,2024-12-19,W44
Product 1409,86.4,2024-12-19,W44
Product 1369,86.4,2024-12-19,W44
Product 1372,86.4,2024-12-19,W44
Product 1204,86.4,2024-12-19,W44
Product 1947,86.4,2024-12-15,W44
Product 1707,86.4,2024-12-19,W44
Product 2161,81.0,2024-12-19,W44
Product 2161,81.0,2024-12-19,W44
Product 516,60.48,2024-12-19,W44
Product 1049,60.0,2024-12-19,W44
Product 1078,43.2,2024-12-19,W44
Product 1080,43.2,2024-12-15,W44
Product 1080,43.2,2024-12-19,W44
Product 1707,43.2,2024-12-19,W44
Product 1708,43.2,2024-12-15,W44
Product 1032,43.2,2024-12-19,W44
Product 1349,43.2,2024-12-19,W44
Product 1369,43.2,2024-12-19,W44
Product 1380,43.2,2024-12-19,W44
Product 1377,43.2,2024-12-19,W44
Product 1377,43.2,2024-12-19,W44
Product 1947,43.2,2024-12-15,W44
Product 516,35.28,2024-12-19,W44
Product 1049,28.0,2024-12-19,W44
Product 606,24.0,2024-12-19,W44
Product 1766,21.6,2024-12-15,W44
Product 1049,16.0,2024-12-19,W44
Product 685,1.512,2024-12-19,W44
Product 1549,1180.02,2024-10-20,W41
Product 826,7.56,2024-11-09,W41
Product 1753,142.56,2024-10-19,W41
Product 1759,45.12,2024-11-11,W41
Product 1759,26.88,2024-11-13,W41
Product 1318,604.8,2024-11-20,W41
Product 1318,86.4,2024-11-17,W41
Product 1318,259.2,2024-11-20,W41
Product 1553,1181.44,2024-11-09,W41
Product 1549,887.5,2024-11-10,W41
Product 1549,293.94,2024-11-10,W41
Product 1549,1180.02,2024-10-20,W41
Product 826,7.56,2024-11-09,W41
Product 1772,34.56,2024-10-14,W41
Product 1772,103.68,2024-10-14,W41
Product 534,345.6,2024-11-08,W41
Product 534,43.2,2024-11-08,W41
Product 1356,648.0,2024-10-22,W41
Product 1356,129.6,2024-11-08,W41
Product 1356,86.4,2024-11-08,W41
Product 1356,43.2,2024-11-09,W41
Product 1753,142.56,2024-10-19,W41
Product 1210,86.4,2024-10-19,W41
Product 1284,86.4,2024-11-08,W41
Product 1284,43.2,2024-11-13,W41
Product 1284,86.4,2024-11-09,W41
Product 1284,388.8,2024-11-09,W41
Product 1284,518.4,2024-11-09,W41
Product 2118,43.2,2024-10-14,W41
Product 2118,259.2,2024-10-11,W41
Product 1623,43.2,2024-11-21,W41
Product 1623,43.2,2024-11-21,W41
Product 1623,172.8,2024-11-21,W41
Product 1623,388.8,2024-11-21,W41
Product 1623,388.8,2024-11-18,W41
Product 1623,43.2,2024-11-20,W41
Product 2103,43.2,2024-10-14,W41
Product 2032,43.2,2024-10-14,W41
Product 2032,43.2,2024-10-14,W41
Product 2032,129.6,2024-10-11,W41
Product 2032,345.6,2024-10-11,W41
Product 2030,129.6,2024-10-11,W41
Product 2030,129.6,2024-10-11,W41
Product 2103,129.6,2024-10-11,W41
Product 2103,129.6,2024-10-11,W41
Product 1197,129.6,2024-11-17,W41
Product 1197,86.4,2024-11-16,W41
Product 2102,86.4,2024-11-07,W41
Product 2052,129.6,2024-11-08,W41
Product 2052,86.4,2024-11-09,W41
Product 2101,864.0,2024-11-07,W41
Product 2052,345.6,2024-11-08,W41
Product 2052,345.6,2024-11-09,W41
Product 2102,648.0,2024-11-02,W41
Product 2102,259.2,2024-11-01,W41
Product 825,60.48,2024-10-14,W41
Product 2215,78.0,2024-11-22,W41
Product 784,78.0,2024-10-31,W41
Product 2215,78.0,2024-11-21,W41
Product 2215,78.0,2024-11-22,W41
Product 2215,78.0,2024-11-20,W41
Product 784,234.0,2024-10-31,W41
Product 2264,72.0,2024-10-19,W41
Product 2291,27.5,2024-10-17,W41
Product 14,100.0,2024-10-17,W41
Product 13,100.0,2024-10-17,W41
Product 79,207.36,2024-10-14,W41
Product 79,69.12,2024-10-14,W41
Product 79,69.12,2024-10-20,W41
Product 1055,48.0,2024-11-13,W41
Product 1055,120.0,2024-11-11,W41
Product 1055,60.0,2024-11-13,W41
Product 1055,60.0,2024-11-11,W41
Product 1055,180.0,2024-11-11,W41
Product 1055,46.0,2024-11-13,W41
Product 1055,60.0,2024-11-13,W41
Product 1055,134.0,2024-11-13,W41
Product 1055,50.0,2024-11-13,W41
Product 1055,180.0,2024-11-13,W41
Product 1055,120.0,2024-11-17,W41
Product 1055,120.0,2024-11-17,W41
Product 1055,40.0,2024-11-17,W41
Product 1055,60.0,2024-11-16,W41
Product 1024,1080.0,2024-10-18,W41
Product 532,72.0,2024-10-30,W41
Product 532,72.0,2024-10-31,W41
Product 532,72.0,2024-11-02,W41
Product 532,36.0,2024-11-01,W41
Product 1759,45.12,2024-11-11,W41
Product 1759,26.88,2024-11-13,W41
Product 868,60.0,2024-11-22,W41
Product 870,60.0,2024-11-17,W41
Product 870,60.0,2024-11-17,W41
Product 868,120.0,2024-11-22,W41
Product 868,180.0,2024-11-22,W41
Product 868,180.0,2024-11-23,W41
Product 1251,60.0,2024-11-08,W41
Product 1251,180.0,2024-11-08,W41
Product 870,600.0,2024-10-29,W41
Product 1251,180.0,2024-11-09,W41
Product 1251,120.0,2024-11-08,W41
Product 1251,120.0,2024-11-08,W41
Product 870,660.0,2024-10-29,W41
Product 2321,144.0,2024-10-20,W41
Product 2099,86.4,2024-11-22,W41
Product 2099,518.4,2024-11-23,W41
Product 2099,43.2,2024-11-22,W41
Product 13,300.0,2024-10-30,W41
Product 13,1500.0,2024-10-30,W41
Product 13,2200.0,2024-10-31,W41
Product 13,2200.0,2024-10-31,W41
Product 13,700.0,2024-10-30,W41
Product 14,300.0,2024-11-22,W41
Product 14,2200.0,2024-11-22,W41
Product 79,69.12,2024-10-14,W41
Product 79,138.24,2024-10-14,W41
Product 79,345.6,2024-10-20,W41
Product 79,207.36,2024-10-14,W41
Product 79,207.36,2024-10-14,W41
Product 79,138.24,2024-10-20,W41
Product 79,414.72,2024-10-11,W41
Product 79,69.12,2024-10-11,W41
Product 79,69.12,2024-10-14,W41
Product 79,829.44,2024-10-14,W41
Product 149,79.2,2024-10-17,W41
Product 1196,129.6,2024-11-13,W41
Product 1196,43.2,2024-11-13,W41
Product 1196,86.4,2024-11-13,W41
Product 1196,43.2,2024-11-16,W41
Product 1196,43.2,2024-11-16,W41
Product 1196,388.8,2024-11-16,W41
Product 1196,129.6,2024-11-17,W41
Product 1506,86.4,2024-10-14,W41
Product 1506,172.8,2024-10-20,W41
Product 1506,604.8,2024-10-14,W41
Product 981,43.2,2024-11-21,W41
Product 981,86.4,2024-11-22,W41
Product 1028,907.2,2024-11-08,W41
Product 1384,43.2,2024-11-17,W41
Product 2030,129.6,2024-10-14,W41
Product 2032,86.4,2024-10-14,W41
Product 2103,43.2,2024-10-14,W41
Product 2103,86.4,2024-10-14,W41
Product 1384,86.4,2024-11-16,W41
Product 1384,86.4,2024-11-21,W41
Product 2032,172.8,2024-10-11,W41
Product 1318,604.8,2024-11-20,W41
Product 1318,259.2,2024-11-20,W41
Product 1318,86.4,2024-11-17,W41
Product 2106,129.6,2024-11-13,W41
Product 2106,129.6,2024-11-13,W41
Product 2106,172.8,2024-11-13,W41
Product 2106,259.2,2024-11-24,W41
Product 2106,129.6,2024-11-23,W41
Product 2106,129.6,2024-11-16,W41
Product 2106,129.6,2024-11-16,W41
Product 2106,129.6,2024-11-17,W41
Product 2106,43.2,2024-11-17,W41
Product 2106,129.6,2024-11-16,W41
Product 1292,129.6,2024-10-20,W41
Product 1952,216.0,2024-11-22,W41
Product 1952,43.2,2024-11-21,W41
Product 1952,259.2,2024-10-30,W41
Product 1952,43.2,2024-11-22,W41
Product 1952,129.6,2024-11-22,W41
Product 1952,345.6,2024-11-22,W41
Product 509,60.0,2024-11-21,W41
Product 509,60.0,2024-11-21,W41
Product 509,180.0,2024-11-16,W41
Product 509,360.0,2024-11-23,W41
Product 509,120.0,2024-11-22,W41
Product 509,60.0,2024-11-22,W41
Product 870,120.0,2024-11-16,W41
Product 870,600.0,2024-11-17,W41
Product 509,720.0,2024-11-16,W41
Product 509,900.0,2024-11-16,W41
Product 509,360.0,2024-11-23,W41
Product 509,660.0,2024-11-22,W41
Product 754,120.0,2024-10-31,W41
Product 754,240.0,2024-10-30,W41
Product 742,120.0,2024-11-08,W41
Product 742,180.0,2024-11-08,W41
Product 742,60.0,2024-10-22,W41
Product 742,360.0,2024-11-08,W41
Product 2316,72.0,2024-10-18,W41
Product 2323,72.0,2024-10-17,W41
Product 2307,72.0,2024-10-20,W41
Product 1568,36.92,2024-10-14,W41
Product 1568,36.92,2024-10-14,W41
Product 1568,36.92,2024-10-14,W41
Product 2321,216.0,2024-10-20,W41
Product 2316,72.0,2024-10-14,W41
Product 2316,72.0,2024-10-14,W41
Product 2316,144.0,2024-10-14,W41
Product 2323,144.0,2024-10-27,W41
Product 2323,144.0,2024-10-27,W41
Product 1568,36.92,2024-10-14,W41
Product 1568,36.92,2024-10-14,W41
Product 1568,110.76,2024-10-14,W41
Product 1568,110.76,2024-10-17,W41
Product 2323,216.0,2024-10-26,W41
Product 2323,72.0,2024-10-27,W41
Product 2154,80.0,2024-10-14,W41
Product 2163,81.0,2024-10-14,W41
Product 1565,36.92,2024-10-17,W41
Product 868,300.0,2024-11-21,W41
Product 868,60.0,2024-11-22,W41
Product 1565,147.68,2024-10-26,W41
Product 868,420.0,2024-11-21,W41
Product 868,180.0,2024-11-23,W41
Product 868,240.0,2024-11-22,W41
Product 1552,36.92,2024-10-14,W41
Product 1552,36.92,2024-10-14,W41
Product 1251,540.0,2024-11-08,W41
Product 1251,180.0,2024-11-08,W41
Product 825,120.96,2024-10-14,W41
Product 825,120.96,2024-10-14,W41
Product 825,181.44,2024-10-14,W41
Product 124,144.0,2024-10-14,W41
Product 124,72.0,2024-10-14,W41
Product 13,1200.0,2024-10-30,W41
Product 13,1000.0,2024-10-30,W41
Product 13,2200.0,2024-10-30,W41
Product 13,1900.0,2024-10-30,W41
Product 13,2200.0,2024-10-31,W41
Product 14,1900.0,2024-11-22,W41
Product 14,2200.0,2024-11-22,W41
Product 32,96.0,2024-10-24,W41
Product 32,384.0,2024-10-24,W41
Product 278,120.96,2024-10-14,W41
Product 278,302.4,2024-10-26,W41
Product 456,51.84,2024-10-19,W41
Product 456,51.84,2024-10-20,W41
Product 456,103.68,2024-10-14,W41
Product 1909,25.6,2024-10-11,W41
Product 2307,72.0,2024-10-20,W41
Product 2307,72.0,2024-10-20,W41
Product 124,216.0,2024-10-18,W41
Product 124,432.0,2024-10-14,W41
Product 124,72.0,2024-10-14,W41
Product 124,72.0,2024-10-19,W41
Product 124,288.0,2024-10-19,W41
Product 1201,43.2,2024-10-14,W41
Product 1201,129.6,2024-10-14,W41
Product 1201,302.4,2024-10-14,W41
Product 1605,129.6,2024-10-14,W41
Product 1605,86.4,2024-10-14,W41
Product 2315,72.0,2024-10-20,W41
Product 2315,72.0,2024-10-20,W41
Product 15,192.0,2024-10-18,W41
Product 15,192.0,2024-10-19,W41
Product 356,51.84,2024-10-26,W41
Product 355,103.68,2024-10-19,W41
Product 356,103.68,2024-11-22,W41
Product 355,622.08,2024-11-10,W41
Product 355,51.84,2024-11-11,W41
Product 355,259.2,2024-11-11,W41
Product 355,311.04,2024-11-11,W41
Product 13,1800.0,2024-11-13,W41
Product 13,400.0,2024-11-13,W41
Product 14,2200.0,2024-11-22,W41
Product 14,1300.0,2024-11-22,W41
Product 13,400.0,2024-11-22,W41
Product 32,288.0,2024-10-14,W41
Product 16,96.0,2024-10-14,W41
Product 16,96.0,2024-10-14,W41
Product 31,192.0,2024-10-24,W41
Product 467,72.0,2024-10-17,W41
Product 393,360.0,2024-10-14,W41
Product 393,72.0,2024-10-14,W41
Product 393,144.0,2024-10-14,W41
Product 393,288.0,2024-10-14,W41
Product 366,51.84,2024-10-22,W41
Product 366,103.68,2024-11-13,W41
Product 366,155.52,2024-11-10,W41
Product 366,103.68,2024-10-21,W41
Product 366,155.52,2024-10-22,W41
Product 366,103.68,2024-10-22,W41
Product 366,51.84,2024-10-22,W41
Product 366,466.56,2024-10-27,W41
Product 366,51.84,2024-10-22,W41
Product 366,259.2,2024-10-21,W41
Product 1943,86.4,2024-10-11,W41
Product 1539,388.8,2024-11-17,W41
Product 1539,259.2,2024-11-16,W41
Product 1539,250.56,2024-10-29,W41
Product 1539,138.24,2024-11-17,W41
Product 1350,86.4,2024-10-11,W41
Product 1350,86.4,2024-10-14,W41
Product 1350,216.0,2024-10-14,W41
Product 1350,518.4,2024-10-14,W41
Product 2323,144.0,2024-11-22,W41
Product 2171,72.0,2024-10-17,W41
Product 2323,360.0,2024-11-24,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-17,W41
Product 2173,81.0,2024-10-18,W41
Product 2133,552.96,2024-11-13,W41
Product 2133,276.48,2024-11-11,W41
Product 2133,46.08,2024-10-27,W41
Product 2133,92.16,2024-11-11,W41
Product 2133,1059.84,2024-10-22,W41
Product 2133,967.68,2024-10-22,W41
Product 2133,92.16,2024-11-11,W41
Product 2133,92.16,2024-11-10,W41
Product 2133,92.16,2024-11-10,W41
Product 2133,92.16,2024-11-13,W41
Product 2134,138.24,2024-11-13,W41
Product 2134,276.48,2024-11-13,W41
Product 2134,368.64,2024-11-13,W41
Product 2134,1105.92,2024-10-28,W41
Product 2134,92.16,2024-11-16,W41
Product 2134,46.08,2024-11-17,W41
Product 961,43.2,2024-11-22,W41
Product 961,129.6,2024-11-20,W41
Product 961,129.6,2024-11-20,W41
Product 961,86.4,2024-11-18,W41
Product 961,86.4,2024-11-18,W41
Product 961,561.6,2024-11-18,W41
Product 962,129.6,2024-11-16,W41
Product 962,259.2,2024-11-16,W41
Product 962,129.6,2024-11-16,W41
Product 962,43.2,2024-11-16,W41
Product 962,43.2,2024-11-16,W41
Product 962,43.2,2024-11-18,W41
Product 962,129.6,2024-11-16,W41
Product 962,43.2,2024-11-16,W41
Product 962,259.2,2024-11-16,W41
Product 962,129.6,2024-11-16,W41
Product 962,86.4,2024-11-17,W41
Product 962,129.6,2024-11-17,W41
Product 962,129.6,2024-11-17,W41
Product 962,216.0,2024-11-16,W41
Product 962,43.2,2024-11-17,W41
Product 962,129.6,2024-11-16,W41
Product 2154,160.0,2024-10-14,W41
Product 2154,80.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2173,81.0,2024-10-14,W41
Product 2154,80.0,2024-10-14,W41
Product 2315,43.0,2024-10-17,W41
Product 2155,81.0,2024-10-17,W41
Product 2315,29.0,2024-10-26,W41
Product 2315,40.0,2024-10-30,W41
Product 2323,72.0,2024-11-23,W41
Product 2323,144.0,2024-11-22,W41
Product 2323,216.0,2024-11-22,W41
Product 2323,72.0,2024-11-22,W41
