productId,quantity,weekId,year
prod-XP-0644,-1763,1,2020
prod-SF-1346,6069,1,2020
prod-EL-5697,-4881,1,2020
prod-CH-5820,7952,1,2020
prod-AK-9721,2668,1,2020
prod-WV-5826,8715,1,2020
prod-LA-9529,7428,1,2020
prod-BJ-4607,9819,1,2020
prod-FT-5796,3596,1,2020
prod-PE-2090,-4936,1,2020
prod-HA-4447,3139,1,2020
prod-UY-5817,2047,1,2020
prod-TN-3912,6596,1,2020
prod-FD-4373,-1781,1,2020
prod-EH-5478,-2857,1,2020
prod-IK-9801,7655,1,2020
prod-NY-9246,9609,1,2020
prod-QU-2537,3983,1,2020
prod-BG-1400,9520,1,2020
prod-WI-4860,2478,1,2020
prod-GA-9261,5981,1,2020
prod-LC-1682,2965,1,2020
prod-CS-0377,1376,1,2020
prod-KK-2365,865,1,2020
prod-UZ-8217,6577,1,2020
prod-CD-5611,-4509,1,2020
prod-OB-7565,7365,1,2020
prod-CP-4431,9967,1,2020
prod-IJ-0890,6543,1,2020
prod-YH-7675,9435,1,2020
prod-UW-5762,2570,1,2020
prod-WJ-5439,3859,1,2020
prod-BV-2929,6668,1,2020
prod-QM-9703,9067,1,2020
prod-WZ-7689,5269,1,2020
prod-KP-1656,4374,1,2020
prod-RM-4274,827,1,2020
prod-FB-5592,3032,1,2020
prod-WV-5376,9637,1,2020
prod-NT-5755,-160,1,2020
prod-QL-0635,8347,1,2020
prod-BQ-8524,3844,1,2020
prod-ZW-1274,5301,1,2020
prod-TU-4379,2095,1,2020
prod-QG-1179,-4659,1,2020
prod-BB-4740,2603,1,2020
prod-VM-6483,-4702,1,2020
prod-IR-6317,6457,1,2020
prod-KB-8277,1287,1,2020
prod-DK-5628,4345,1,2020
prod-IA-9798,3653,1,2020
prod-XH-6185,-3416,1,2020
prod-FM-7604,2022,1,2020
prod-HL-4090,-3175,1,2020
prod-BS-7191,-3922,1,2020
prod-ND-3310,-2140,1,2020
prod-JB-4345,9968,2,2020
prod-YR-9952,796,2,2020
prod-MY-2833,5476,2,2020
prod-RM-2726,-790,2,2020
prod-TL-5902,8198,2,2020
prod-QX-2308,6457,2,2020
prod-VF-5379,-4287,2,2020
prod-MR-5626,-2602,2,2020
prod-FS-1806,2444,2,2020
prod-PA-5742,8797,2,2020
prod-JB-9607,-1864,2,2020
prod-QE-5374,-2822,2,2020
prod-CV-4991,4680,2,2020
prod-TJ-7970,1417,2,2020
prod-SD-2913,-4284,2,2020
prod-JO-0079,2457,2,2020
prod-SY-8904,8648,2,2020
prod-JP-3206,-3770,2,2020
prod-VY-8385,7903,2,2020
prod-HU-4122,9040,2,2020
prod-GP-1744,4391,2,2020
prod-TK-5883,2488,2,2020
prod-PQ-8179,4259,2,2020
prod-ZK-7351,-3417,2,2020
prod-MP-4483,-4922,2,2020
prod-TT-2752,-713,2,2020
prod-TR-4162,350,2,2020
prod-CL-0085,-3347,2,2020
prod-NY-9725,-3858,2,2020
prod-IT-7861,-2959,2,2020
prod-OV-4798,-4500,2,2020
prod-CS-9024,-4553,2,2020
prod-AI-0682,1852,2,2020
prod-QV-9115,4969,2,2020
prod-EU-7056,4894,2,2020
prod-CJ-3238,3931,2,2020
prod-PG-7396,6790,2,2020
prod-QZ-6672,1279,2,2020
prod-GZ-7296,-222,2,2020
prod-GE-4471,2673,2,2020
prod-WO-7886,-3698,2,2020
prod-DF-7326,5956,2,2020
prod-PL-1107,-1709,2,2020
prod-ZF-8638,-2144,2,2020
prod-IN-8711,9180,2,2020
prod-BK-4342,2527,2,2020
prod-ID-7998,-1594,2,2020
prod-DQ-2333,1517,2,2020
prod-GL-8457,8858,2,2020
prod-RK-3379,-2499,2,2020
prod-FU-3284,7788,2,2020
prod-BM-8544,-4024,2,2020
prod-NN-1455,9032,2,2020
prod-WO-7542,4091,2,2020
prod-KB-7839,1850,2,2020
prod-FI-3614,-2651,2,2020
prod-UP-0538,9399,2,2020
prod-RQ-5469,9092,2,2020
prod-EO-9307,-3586,2,2020
prod-GL-6166,-1087,2,2020
prod-XG-2177,8134,2,2020
prod-DO-5533,3442,2,2020
prod-JD-7446,4962,2,2020
prod-PY-8713,7003,2,2020
prod-UG-9795,-3398,2,2020
prod-DF-8293,-4518,2,2020
prod-BA-5878,4106,2,2020
prod-FF-5213,-4219,2,2020
prod-PV-8709,1101,2,2020
prod-ZN-3781,-2459,2,2020
prod-DZ-3471,2675,2,2020
prod-WM-8339,6594,2,2020
prod-LT-9676,5802,2,2020
prod-ZB-7367,8326,2,2020
prod-OX-3521,6982,2,2020
prod-DS-4693,-2867,2,2020
prod-HV-7769,5021,2,2020
prod-RW-6810,4590,2,2020
prod-WU-5386,2059,2,2020
prod-HC-9787,3907,2,2020
prod-KN-7983,4225,2,2020
prod-MW-6417,-3036,2,2020
prod-RU-1176,-357,2,2020
prod-VQ-1813,-1073,2,2020
prod-GB-5971,1419,2,2020
prod-DT-0194,7685,2,2020
prod-VM-9822,483,2,2020
prod-JY-9694,-2200,2,2020
prod-YF-5159,1894,2,2020
prod-DP-6348,7460,2,2020
prod-XA-3457,4959,2,2020
prod-GE-7676,-3680,2,2020
prod-QZ-5145,4756,2,2020
prod-GW-3685,4447,2,2020
prod-TC-9891,-4473,2,2020
prod-FC-6978,-1912,2,2020
prod-JL-1233,-1550,2,2020
prod-SQ-3059,257,2,2020
prod-XN-6850,6572,2,2020
prod-AH-5651,2103,2,2020
prod-UC-7554,-2797,2,2020
prod-AZ-1055,4695,2,2020
prod-ZS-3468,-1116,2,2020
prod-RO-5944,-4352,2,2020
prod-UQ-5884,-1167,2,2020
prod-IA-0770,7848,2,2020
prod-HD-8474,-4923,2,2020
prod-KL-0810,4926,2,2020
prod-QQ-1218,-1716,2,2020
prod-TP-3741,7655,2,2020
prod-WT-1580,5880,2,2020
prod-GX-3093,1609,2,2020
prod-QE-0466,9778,2,2020
prod-AN-6950,65,2,2020
prod-GT-8690,-664,2,2020
prod-VA-9951,5362,2,2020
prod-HG-2219,8747,2,2020
prod-UO-5951,9381,2,2020
prod-CY-6011,-1245,2,2020
prod-VG-5592,1418,2,2020
prod-SJ-9732,458,2,2020
prod-II-6929,6048,2,2020
prod-AS-2725,4744,2,2020
prod-LH-7719,4640,2,2020
prod-PE-6949,-1724,2,2020
prod-SF-8935,-4909,2,2020
prod-NL-4580,5820,2,2020
prod-EM-1009,3216,2,2020
prod-GR-6870,6857,2,2020
prod-KG-8739,5163,2,2020
prod-IG-4995,8292,2,2020
prod-ZQ-1478,3470,2,2020
prod-YA-0464,1649,2,2020
prod-RF-8309,7104,2,2020
prod-GV-0080,-724,2,2020
prod-OL-7357,2564,2,2020
prod-VJ-1399,-2831,2,2020
prod-XS-2568,6512,2,2020
prod-RW-3321,-4236,2,2020
prod-BL-6419,4291,2,2020
prod-NN-9389,164,2,2020
prod-TL-9779,-3374,2,2020
prod-GP-7396,6823,2,2020
prod-BY-0062,9801,2,2020
prod-XP-0644,628,2,2020
prod-SF-1346,-3521,2,2020
prod-EL-5697,3770,2,2020
prod-CH-5820,-1781,2,2020
prod-AK-9721,3779,2,2020
prod-WV-5826,2809,2,2020
prod-LA-9529,-3538,2,2020
prod-BJ-4607,-2086,2,2020
prod-FT-5796,-743,2,2020
prod-PE-2090,-1156,2,2020
prod-HA-4447,4652,2,2020
prod-UY-5817,7950,2,2020
prod-TN-3912,-1306,2,2020
prod-FD-4373,1827,2,2020
prod-EH-5478,-514,2,2020
prod-IK-9801,6951,2,2020
prod-NY-9246,6228,2,2020
prod-QU-2537,3442,2,2020
prod-BG-1400,2235,2,2020
prod-WI-4860,4719,2,2020
prod-GA-9261,1594,2,2020
prod-LC-1682,6170,2,2020
prod-CS-0377,-2835,2,2020
prod-KK-2365,-2708,2,2020
prod-UZ-8217,4090,2,2020
prod-CD-5611,-2773,2,2020
prod-OB-7565,3788,2,2020
prod-CP-4431,-771,2,2020
prod-IJ-0890,3402,2,2020
prod-YH-7675,5296,2,2020
prod-UW-5762,-1654,2,2020
prod-WJ-5439,7432,2,2020
prod-BV-2929,3819,2,2020
prod-QM-9703,4990,2,2020
prod-WZ-7689,2858,2,2020
prod-KP-1656,-1542,2,2020
prod-RM-4274,-4776,2,2020
prod-FB-5592,-144,2,2020
prod-WV-5376,832,2,2020
prod-NT-5755,6395,2,2020
prod-QL-0635,6717,2,2020
prod-BQ-8524,2151,2,2020
prod-ZW-1274,-2808,2,2020
prod-TU-4379,3540,2,2020
prod-QG-1179,-2283,2,2020
prod-BB-4740,-4132,2,2020
prod-VM-6483,-2394,2,2020
prod-IR-6317,-3335,2,2020
prod-KB-8277,1431,2,2020
prod-DK-5628,7720,2,2020
prod-IA-9798,9840,2,2020
prod-XH-6185,225,2,2020
prod-FM-7604,9317,2,2020
prod-HL-4090,9025,2,2020
prod-BS-7191,5560,2,2020
prod-ND-3310,-3356,2,2020
prod-JB-4345,-365,3,2020
prod-YR-9952,-3344,3,2020
prod-MY-2833,1852,3,2020
prod-RM-2726,4824,3,2020
prod-TL-5902,-2388,3,2020
prod-QX-2308,1097,3,2020
prod-VF-5379,4837,3,2020
prod-MR-5626,7924,3,2020
prod-FS-1806,1161,3,2020
prod-PA-5742,1717,3,2020
prod-JB-9607,5147,3,2020
prod-QE-5374,-2262,3,2020
prod-CV-4991,-2877,3,2020
prod-TJ-7970,3814,3,2020
prod-SD-2913,-2443,3,2020
prod-JO-0079,2396,3,2020
prod-SY-8904,4733,3,2020
prod-JP-3206,4373,3,2020
prod-VY-8385,7782,3,2020
prod-HU-4122,-2301,3,2020
prod-GP-1744,-4809,3,2020
prod-TK-5883,9811,3,2020
prod-PQ-8179,2479,3,2020
prod-ZK-7351,2865,3,2020
prod-MP-4483,8739,3,2020
prod-TT-2752,5275,3,2020
prod-TR-4162,5712,3,2020
prod-CL-0085,8633,3,2020
prod-NY-9725,-3678,3,2020
prod-IT-7861,1739,3,2020
prod-OV-4798,6123,3,2020
prod-CS-9024,5878,3,2020
prod-AI-0682,-3862,3,2020
prod-QV-9115,3296,3,2020
prod-EU-7056,-378,3,2020
prod-CJ-3238,4546,3,2020
prod-PG-7396,8646,3,2020
prod-QZ-6672,4878,3,2020
prod-GZ-7296,-1920,3,2020
prod-GE-4471,7897,3,2020
prod-WO-7886,-475,3,2020
prod-DF-7326,9209,3,2020
prod-PL-1107,-288,3,2020
prod-ZF-8638,6796,3,2020
prod-IN-8711,8673,3,2020
prod-BK-4342,9465,3,2020
prod-ID-7998,867,3,2020
prod-DQ-2333,-1921,3,2020
prod-GL-8457,9802,3,2020
prod-RK-3379,-209,3,2020
prod-FU-3284,-1090,3,2020
prod-BM-8544,6802,3,2020
prod-NN-1455,-3429,3,2020
prod-WO-7542,6299,3,2020
prod-KB-7839,958,3,2020
prod-FI-3614,-4733,3,2020
prod-UP-0538,6724,3,2020
prod-RQ-5469,-4013,3,2020
prod-EO-9307,5086,3,2020
prod-GL-6166,1549,3,2020
prod-XG-2177,7711,3,2020
prod-DO-5533,1684,3,2020
prod-JD-7446,6090,3,2020
prod-PY-8713,-2075,3,2020
prod-UG-9795,2160,3,2020
prod-DF-8293,8037,3,2020
prod-BA-5878,7468,3,2020
prod-FF-5213,-4380,3,2020
prod-PV-8709,8164,3,2020
prod-ZN-3781,3431,3,2020
prod-DZ-3471,1023,3,2020
prod-WM-8339,-2720,3,2020
prod-LT-9676,5964,3,2020
prod-ZB-7367,477,3,2020
prod-OX-3521,6926,3,2020
prod-DS-4693,1194,3,2020
prod-HV-7769,5311,3,2020
prod-RW-6810,7164,3,2020
prod-WU-5386,2852,3,2020
prod-HC-9787,8483,3,2020
prod-KN-7983,8394,3,2020
prod-MW-6417,297,3,2020
prod-RU-1176,9933,3,2020
prod-VQ-1813,2364,3,2020
prod-GB-5971,5121,3,2020
prod-DT-0194,-4479,3,2020
prod-VM-9822,9709,3,2020
prod-JY-9694,4239,3,2020
prod-YF-5159,9302,3,2020
prod-DP-6348,6661,3,2020
prod-XA-3457,4737,3,2020
prod-GE-7676,-4786,3,2020
prod-QZ-5145,-2324,3,2020
prod-GW-3685,1786,3,2020
prod-TC-9891,-3902,3,2020
prod-FC-6978,-826,3,2020
prod-JL-1233,-748,3,2020
prod-SQ-3059,5744,3,2020
prod-XN-6850,-1788,3,2020
prod-AH-5651,1522,3,2020
prod-UC-7554,-4197,3,2020
prod-AZ-1055,2534,3,2020
prod-ZS-3468,1338,3,2020
prod-RO-5944,7527,3,2020
prod-UQ-5884,-4060,3,2020
prod-IA-0770,2774,3,2020
prod-HD-8474,2572,3,2020
prod-KL-0810,-2621,3,2020
prod-QQ-1218,6884,3,2020
prod-TP-3741,3341,3,2020
prod-WT-1580,8376,3,2020
prod-GX-3093,2839,3,2020
prod-QE-0466,1374,3,2020
prod-AN-6950,9550,3,2020
prod-GT-8690,-397,3,2020
prod-VA-9951,-4650,3,2020
prod-HG-2219,-4306,3,2020
prod-UO-5951,3545,3,2020
prod-CY-6011,9183,3,2020
prod-VG-5592,3301,3,2020
prod-SJ-9732,9407,3,2020
prod-II-6929,1007,3,2020
prod-AS-2725,1965,3,2020
prod-LH-7719,-4385,3,2020
prod-PE-6949,9477,3,2020
prod-SF-8935,5975,3,2020
prod-NL-4580,393,3,2020
prod-EM-1009,6789,3,2020
prod-GR-6870,6752,3,2020
prod-KG-8739,994,3,2020
prod-IG-4995,7863,3,2020
prod-ZQ-1478,-4993,3,2020
prod-YA-0464,6385,3,2020
prod-RF-8309,-490,3,2020
prod-GV-0080,-711,3,2020
prod-OL-7357,-3215,3,2020
prod-VJ-1399,4609,3,2020
prod-XS-2568,5289,3,2020
prod-RW-3321,364,3,2020
prod-BL-6419,2913,3,2020
prod-NN-9389,5809,3,2020
prod-TL-9779,-335,3,2020
prod-GP-7396,-959,3,2020
prod-BY-0062,5229,3,2020
prod-XP-0644,-2902,3,2020
prod-SF-1346,3242,3,2020
prod-EL-5697,7525,3,2020
prod-CH-5820,1722,3,2020
prod-AK-9721,259,3,2020
prod-WV-5826,-216,3,2020
prod-LA-9529,-4647,3,2020
prod-BJ-4607,7685,3,2020
prod-FT-5796,9617,3,2020
prod-PE-2090,8193,3,2020
prod-HA-4447,-2457,3,2020
prod-UY-5817,-4998,3,2020
prod-TN-3912,5802,3,2020
prod-FD-4373,4694,3,2020
prod-EH-5478,2025,3,2020
prod-IK-9801,7074,3,2020
prod-NY-9246,5773,3,2020
prod-QU-2537,2790,3,2020
prod-BG-1400,325,3,2020
prod-WI-4860,5299,3,2020
prod-GA-9261,-2771,3,2020
prod-LC-1682,4282,3,2020
prod-CS-0377,9989,3,2020
prod-KK-2365,8045,3,2020
prod-UZ-8217,-1186,3,2020
prod-CD-5611,825,3,2020
prod-OB-7565,3325,3,2020
prod-CP-4431,9677,3,2020
prod-IJ-0890,5281,3,2020
prod-YH-7675,-1376,3,2020
prod-UW-5762,3618,3,2020
prod-WJ-5439,-4325,3,2020
prod-BV-2929,3327,3,2020
prod-QM-9703,6160,3,2020
prod-WZ-7689,-3157,3,2020
prod-KP-1656,7124,3,2020
prod-RM-4274,969,3,2020
prod-FB-5592,4018,3,2020
prod-WV-5376,3158,3,2020
prod-NT-5755,5860,3,2020
prod-QL-0635,2521,3,2020
prod-BQ-8524,1173,3,2020
prod-ZW-1274,-2667,3,2020
prod-TU-4379,9321,3,2020
prod-QG-1179,7878,3,2020
prod-BB-4740,677,3,2020
prod-VM-6483,5953,3,2020
prod-IR-6317,-152,3,2020
prod-KB-8277,992,3,2020
prod-DK-5628,4845,3,2020
prod-IA-9798,-3041,3,2020
prod-XH-6185,7338,3,2020
prod-FM-7604,-1531,3,2020
prod-HL-4090,1532,3,2020
prod-BS-7191,5962,3,2020
prod-ND-3310,9856,3,2020
prod-JB-4345,-3904,4,2020
prod-YR-9952,3540,4,2020
prod-MY-2833,7230,4,2020
prod-RM-2726,-2684,4,2020
prod-TL-5902,1451,4,2020
prod-QX-2308,9738,4,2020
prod-VF-5379,-269,4,2020
prod-MR-5626,-787,4,2020
prod-FS-1806,-915,4,2020
prod-PA-5742,-4381,4,2020
prod-JB-9607,2164,4,2020
prod-QE-5374,594,4,2020
prod-CV-4991,-2697,4,2020
prod-TJ-7970,9289,4,2020
prod-SD-2913,3347,4,2020
prod-JO-0079,6228,4,2020
prod-SY-8904,2556,4,2020
prod-JP-3206,-4847,4,2020
prod-VY-8385,-2554,4,2020
prod-HU-4122,491,4,2020
prod-GP-1744,886,4,2020
prod-TK-5883,6323,4,2020
prod-PQ-8179,-286,4,2020
prod-ZK-7351,2489,4,2020
prod-MP-4483,609,4,2020
prod-TT-2752,4943,4,2020
prod-TR-4162,8765,4,2020
prod-CL-0085,8484,4,2020
prod-NY-9725,4444,4,2020
prod-IT-7861,4744,4,2020
prod-OV-4798,-3122,4,2020
prod-CS-9024,3224,4,2020
prod-AI-0682,-2793,4,2020
prod-QV-9115,5718,4,2020
prod-EU-7056,-884,4,2020
prod-CJ-3238,3615,4,2020
prod-PG-7396,5342,4,2020
prod-QZ-6672,238,4,2020
prod-GZ-7296,8958,4,2020
prod-GE-4471,-3221,4,2020
prod-WO-7886,1549,4,2020
prod-DF-7326,-1927,4,2020
prod-PL-1107,7884,4,2020
prod-ZF-8638,4277,4,2020
prod-IN-8711,2601,4,2020
prod-BK-4342,9394,4,2020
prod-ID-7998,-2721,4,2020
prod-DQ-2333,4167,4,2020
prod-GL-8457,5362,4,2020
prod-RK-3379,8323,4,2020
prod-FU-3284,3500,4,2020
prod-BM-8544,3289,4,2020
prod-NN-1455,8060,4,2020
prod-WO-7542,5084,4,2020
prod-KB-7839,2471,4,2020
prod-FI-3614,-3447,4,2020
prod-UP-0538,9539,4,2020
prod-RQ-5469,-647,4,2020
prod-EO-9307,-3171,4,2020
prod-GL-6166,4624,4,2020
prod-XG-2177,3727,4,2020
prod-DO-5533,-4508,4,2020
prod-JD-7446,-4821,4,2020
prod-PY-8713,1600,4,2020
prod-UG-9795,7416,4,2020
prod-DF-8293,4406,4,2020
prod-BA-5878,-1872,4,2020
prod-FF-5213,6997,4,2020
prod-PV-8709,8833,4,2020
prod-ZN-3781,6711,4,2020
prod-DZ-3471,1176,4,2020
prod-WM-8339,-3343,4,2020
prod-LT-9676,-4778,4,2020
prod-ZB-7367,-4994,4,2020
prod-OX-3521,958,4,2020
prod-DS-4693,4165,4,2020
prod-HV-7769,8979,4,2020
prod-RW-6810,79,4,2020
prod-WU-5386,5931,4,2020
prod-HC-9787,5551,4,2020
prod-KN-7983,-951,4,2020
prod-MW-6417,-4390,4,2020
prod-RU-1176,5310,4,2020
prod-VQ-1813,-3633,4,2020
prod-GB-5971,1496,4,2020
prod-DT-0194,-5000,4,2020
prod-VM-9822,1698,4,2020
prod-JY-9694,407,4,2020
prod-YF-5159,9374,4,2020
prod-DP-6348,-2853,4,2020
prod-XA-3457,-2473,4,2020
prod-GE-7676,1055,4,2020
prod-QZ-5145,5358,4,2020
prod-GW-3685,4137,4,2020
prod-TC-9891,5535,4,2020
prod-FC-6978,1286,4,2020
prod-JL-1233,-4710,4,2020
prod-SQ-3059,6788,4,2020
prod-XN-6850,7393,4,2020
prod-AH-5651,7133,4,2020
prod-UC-7554,9471,4,2020
prod-AZ-1055,3820,4,2020
prod-ZS-3468,7580,4,2020
prod-RO-5944,-739,4,2020
prod-UQ-5884,2477,4,2020
prod-IA-0770,-2369,4,2020
prod-HD-8474,2423,4,2020
prod-KL-0810,6941,4,2020
prod-QQ-1218,8352,4,2020
prod-TP-3741,6120,4,2020
prod-WT-1580,-3998,4,2020
prod-GX-3093,2684,4,2020
prod-QE-0466,5596,4,2020
prod-AN-6950,1903,4,2020
prod-GT-8690,7304,4,2020
prod-VA-9951,5787,4,2020
prod-HG-2219,1747,4,2020
prod-UO-5951,3131,4,2020
prod-CY-6011,-2924,4,2020
prod-VG-5592,-580,4,2020
prod-SJ-9732,9688,4,2020
prod-II-6929,1108,4,2020
prod-AS-2725,4129,4,2020
prod-LH-7719,-3098,4,2020
prod-PE-6949,6492,4,2020
prod-SF-8935,2460,4,2020
prod-NL-4580,7634,4,2020
prod-EM-1009,9461,4,2020
prod-GR-6870,3682,4,2020
prod-KG-8739,4010,4,2020
prod-IG-4995,3036,4,2020
prod-ZQ-1478,8967,4,2020
prod-YA-0464,-4996,4,2020
prod-RF-8309,-4406,4,2020
prod-GV-0080,147,4,2020
prod-OL-7357,-4702,4,2020
prod-VJ-1399,-792,4,2020
prod-XS-2568,4416,4,2020
prod-RW-3321,-343,4,2020
prod-BL-6419,4031,4,2020
prod-NN-9389,-2865,4,2020
prod-TL-9779,5101,4,2020
prod-GP-7396,-4419,4,2020
prod-BY-0062,562,4,2020
prod-XP-0644,6584,4,2020
prod-SF-1346,2035,4,2020
prod-EL-5697,4091,4,2020
prod-CH-5820,8371,4,2020
prod-AK-9721,9228,4,2020
prod-WV-5826,1228,4,2020
prod-LA-9529,4993,4,2020
prod-BJ-4607,-249,4,2020
prod-FT-5796,-110,4,2020
prod-PE-2090,-2857,4,2020
prod-HA-4447,-1920,4,2020
prod-UY-5817,1766,4,2020
prod-TN-3912,5539,4,2020
prod-FD-4373,8614,4,2020
prod-EH-5478,5708,4,2020
prod-IK-9801,7,4,2020
prod-NY-9246,4561,4,2020
prod-QU-2537,8660,4,2020
prod-BG-1400,16,4,2020
prod-WI-4860,9932,4,2020
prod-GA-9261,7089,4,2020
prod-LC-1682,4021,4,2020
prod-CS-0377,3675,4,2020
prod-KK-2365,-544,4,2020
prod-UZ-8217,-2674,4,2020
prod-CD-5611,3664,4,2020
prod-OB-7565,3312,4,2020
prod-CP-4431,5493,4,2020
prod-IJ-0890,-2213,4,2020
prod-YH-7675,9261,4,2020
prod-UW-5762,6816,4,2020
prod-WJ-5439,-1117,4,2020
prod-BV-2929,3808,4,2020
prod-QM-9703,8524,4,2020
prod-WZ-7689,5194,4,2020
prod-KP-1656,4796,4,2020
prod-RM-4274,-1107,4,2020
prod-FB-5592,7679,4,2020
prod-WV-5376,2328,4,2020
prod-NT-5755,-104,4,2020
prod-QL-0635,-2087,4,2020
prod-BQ-8524,-633,4,2020
prod-ZW-1274,1550,4,2020
prod-TU-4379,8046,4,2020
prod-QG-1179,-3489,4,2020
prod-BB-4740,6574,4,2020
prod-VM-6483,-1737,4,2020
prod-IR-6317,2548,4,2020
prod-KB-8277,2347,4,2020
prod-DK-5628,5835,4,2020
prod-IA-9798,413,4,2020
prod-XH-6185,-3259,4,2020
prod-FM-7604,8667,4,2020
prod-HL-4090,5803,4,2020
prod-BS-7191,1767,4,2020
prod-ND-3310,5025,4,2020
prod-JB-4345,3424,5,2020
prod-YR-9952,-378,5,2020
prod-MY-2833,6362,5,2020
prod-RM-2726,-4511,5,2020
prod-TL-5902,-3629,5,2020
prod-QX-2308,4247,5,2020
