productId,quantity,weekId,year,ETA
prod-XN-6850,14,1,2025,12.02.2025
prod-AH-5651,132,1,2025,08.01.2025
prod-UC-7554,193,1,2025,01.01.2025
prod-AZ-1055,199,1,2025,01.01.2025
prod-ZS-3468,74,1,2025,29.01.2025
prod-RO-5944,141,1,2025,15.01.2025
prod-UQ-5884,99,1,2025,08.01.2025
prod-IA-0770,197,1,2025,15.01.2025
prod-HD-8474,118,1,2025,26.02.2025
prod-KL-0810,52,1,2025,22.01.2025
prod-QQ-1218,140,1,2025,19.02.2025
prod-TP-3741,60,1,2025,08.01.2025
prod-WT-1580,66,1,2025,19.02.2025
prod-GX-3093,97,1,2025,22.01.2025
prod-QE-0466,180,1,2025,26.02.2025
prod-AN-6950,41,1,2025,08.01.2025
prod-GT-8690,139,1,2025,08.01.2025
prod-VA-9951,71,1,2025,15.01.2025
prod-HG-2219,167,1,2025,22.01.2025
prod-UO-5951,125,1,2025,01.01.2025
prod-CY-6011,159,1,2025,19.02.2025
prod-VG-5592,11,1,2025,15.01.2025
prod-SJ-9732,175,1,2025,29.01.2025
prod-II-6929,14,1,2025,29.01.2025
prod-AS-2725,176,1,2025,15.01.2025
prod-LH-7719,98,1,2025,29.01.2025
prod-PE-6949,157,1,2025,19.02.2025
prod-SF-8935,25,1,2025,12.02.2025
prod-NL-4580,135,1,2025,22.01.2025
prod-EM-1009,84,1,2025,08.01.2025
prod-GR-6870,12,1,2025,22.01.2025
prod-KG-8739,99,1,2025,12.02.2025
prod-IG-4995,184,1,2025,15.01.2025
prod-ZQ-1478,106,1,2025,29.01.2025
prod-YA-0464,185,1,2025,22.01.2025
prod-RF-8309,32,1,2025,26.02.2025
prod-GV-0080,135,1,2025,29.01.2025
prod-OL-7357,67,1,2025,01.01.2025
prod-VJ-1399,184,1,2025,19.02.2025
prod-XS-2568,34,1,2025,26.02.2025
prod-RW-3321,125,1,2025,08.01.2025
prod-BL-6419,42,1,2025,26.02.2025
prod-NN-9389,51,1,2025,08.01.2025
prod-TL-9779,188,1,2025,15.01.2025
prod-GP-7396,19,1,2025,01.01.2025
prod-BY-0062,95,1,2025,26.02.2025
prod-XP-0644,8,1,2025,05.02.2025
prod-SF-1346,71,1,2025,05.02.2025
prod-EL-5697,153,1,2025,12.02.2025
prod-CH-5820,64,1,2025,22.01.2025
prod-AK-9721,12,1,2025,01.01.2025
prod-WV-5826,66,1,2025,12.02.2025
prod-LA-9529,161,1,2025,19.02.2025
prod-BJ-4607,177,1,2025,05.02.2025
prod-FT-5796,61,1,2025,19.02.2025
prod-PE-2090,154,1,2025,29.01.2025
prod-HA-4447,181,1,2025,19.02.2025
prod-UY-5817,77,1,2025,05.02.2025
prod-TN-3912,128,1,2025,29.01.2025
prod-FD-4373,2,1,2025,08.01.2025
prod-EH-5478,108,1,2025,29.01.2025
prod-IK-9801,120,1,2025,19.02.2025
prod-NY-9246,155,1,2025,05.02.2025
prod-QU-2537,187,1,2025,08.01.2025
prod-BG-1400,8,1,2025,19.02.2025
prod-WI-4860,181,1,2025,05.02.2025
prod-GA-9261,169,1,2025,05.02.2025
prod-LC-1682,104,1,2025,26.02.2025
prod-CS-0377,181,1,2025,01.01.2025
prod-KK-2365,169,1,2025,05.02.2025
prod-UZ-8217,33,1,2025,01.01.2025
prod-CD-5611,123,1,2025,12.02.2025
prod-OB-7565,69,1,2025,15.01.2025
prod-CP-4431,195,1,2025,08.01.2025
prod-IJ-0890,45,1,2025,19.02.2025
prod-YH-7675,126,1,2025,15.01.2025
prod-UW-5762,115,1,2025,08.01.2025
prod-WJ-5439,157,1,2025,01.01.2025
prod-BV-2929,157,1,2025,01.01.2025
prod-QM-9703,42,1,2025,08.01.2025
prod-WZ-7689,153,1,2025,05.02.2025
prod-KP-1656,69,1,2025,22.01.2025
prod-RM-4274,42,1,2025,01.01.2025
prod-FB-5592,54,1,2025,01.01.2025
prod-WV-5376,71,1,2025,26.02.2025
prod-NT-5755,94,1,2025,01.01.2025
prod-QL-0635,138,1,2025,08.01.2025
prod-BQ-8524,44,1,2025,08.01.2025
prod-ZW-1274,104,1,2025,15.01.2025
prod-TU-4379,185,1,2025,29.01.2025
prod-QG-1179,141,1,2025,01.01.2025
prod-BB-4740,162,1,2025,15.01.2025
prod-VM-6483,149,1,2025,19.02.2025
prod-IR-6317,83,1,2025,26.02.2025
prod-KB-8277,46,1,2025,01.01.2025
prod-DK-5628,116,1,2025,29.01.2025
prod-IA-9798,91,1,2025,01.01.2025
prod-XH-6185,166,1,2025,12.02.2025
prod-FM-7604,99,1,2025,22.01.2025
prod-HL-4090,150,1,2025,05.02.2025
prod-BS-7191,6,1,2025,29.01.2025
prod-ND-3310,148,1,2025,12.02.2025
