productId,quantity,weekId,year
prod-XA-3457,1181,1,2020
prod-GE-7676,717,1,2020
prod-QZ-5145,4233,1,2020
prod-GW-3685,3659,1,2020
prod-TC-9891,1098,1,2020
prod-FC-6978,4622,1,2020
prod-JL-1233,3905,1,2020
prod-SQ-3059,2695,1,2020
prod-XN-6850,342,1,2020
prod-AH-5651,4185,1,2020
prod-UC-7554,402,1,2020
prod-AZ-1055,4094,1,2020
prod-ZS-3468,785,1,2020
prod-RO-5944,3479,1,2020
prod-UQ-5884,4141,1,2020
prod-IA-0770,4101,1,2020
prod-HD-8474,279,1,2020
prod-KL-0810,4921,1,2020
prod-QQ-1218,1974,1,2020
prod-TP-3741,3997,1,2020
prod-WT-1580,3560,1,2020
prod-GX-3093,2604,1,2020
prod-QE-0466,4288,1,2020
prod-AN-6950,3666,1,2020
prod-GT-8690,316,1,2020
prod-VA-9951,471,1,2020
prod-HG-2219,24,1,2020
prod-UO-5951,3746,1,2020
prod-CY-6011,3779,1,2020
prod-VG-5592,3755,1,2020
prod-SJ-9732,1608,1,2020
prod-II-6929,1059,1,2020
prod-AS-2725,4986,1,2020
prod-LH-7719,1829,1,2020
prod-PE-6949,1541,1,2020
prod-SF-8935,3790,1,2020
prod-NL-4580,1140,1,2020
prod-EM-1009,4451,1,2020
prod-GR-6870,1891,1,2020
prod-KG-8739,2787,1,2020
prod-IG-4995,1090,1,2020
prod-ZQ-1478,3360,1,2020
prod-YA-0464,4528,1,2020
prod-RF-8309,4705,1,2020
prod-GV-0080,3156,1,2020
prod-OL-7357,2191,1,2020
prod-VJ-1399,3616,1,2020
prod-XS-2568,3091,1,2020
prod-RW-3321,1296,1,2020
prod-BL-6419,4531,1,2020
prod-NN-9389,2277,1,2020
prod-TL-9779,2573,1,2020
prod-GP-7396,2102,1,2020
prod-BY-0062,4734,1,2020
prod-XP-0644,2,1,2020
prod-SF-1346,4684,1,2020
prod-EL-5697,4897,1,2020
prod-CH-5820,1819,1,2020
prod-AK-9721,1258,1,2020
prod-WV-5826,403,1,2020
prod-LA-9529,4851,1,2020
prod-BJ-4607,1941,1,2020
prod-FT-5796,4818,1,2020
prod-PE-2090,1567,1,2020
prod-HA-4447,4986,1,2020
prod-UY-5817,3445,1,2020
prod-TN-3912,4479,1,2020
prod-FD-4373,3491,1,2020
prod-EH-5478,1918,1,2020
prod-IK-9801,4002,1,2020
prod-NY-9246,4919,1,2020
prod-QU-2537,1386,1,2020
prod-BG-1400,605,1,2020
prod-WI-4860,802,1,2020
prod-GA-9261,4250,1,2020
prod-LC-1682,3470,1,2020
prod-CS-0377,3940,1,2020
prod-KK-2365,1098,1,2020
prod-UZ-8217,1888,1,2020
prod-CD-5611,2987,1,2020
prod-OB-7565,349,1,2020
prod-CP-4431,1696,1,2020
prod-IJ-0890,3986,1,2020
prod-YH-7675,4704,1,2020
prod-UW-5762,3423,1,2020
prod-WJ-5439,3577,1,2020
prod-BV-2929,2848,1,2020
prod-QM-9703,1575,1,2020
prod-WZ-7689,1604,1,2020
prod-KP-1656,3361,1,2020
prod-RM-4274,4338,1,2020
prod-FB-5592,1560,1,2020
prod-WV-5376,3990,1,2020
prod-NT-5755,394,1,2020
prod-QL-0635,1049,1,2020
prod-BQ-8524,3134,1,2020
prod-ZW-1274,2216,1,2020
prod-TU-4379,1486,1,2020
prod-QG-1179,3543,1,2020
prod-BB-4740,4880,1,2020
prod-VM-6483,1473,1,2020
prod-IR-6317,3792,1,2020
prod-KB-8277,436,1,2020
prod-DK-5628,3162,1,2020
prod-IA-9798,2041,1,2020
prod-XH-6185,1663,1,2020
prod-FM-7604,2374,1,2020
prod-HL-4090,2889,1,2020
prod-BS-7191,4281,1,2020
prod-ND-3310,270,1,2020
prod-JB-4345,2963,2,2020
prod-YR-9952,4837,2,2020
prod-MY-2833,1762,2,2020
prod-RM-2726,801,2,2020
prod-TL-5902,2570,2,2020
prod-QX-2308,4732,2,2020
prod-VF-5379,1437,2,2020
prod-MR-5626,4173,2,2020
prod-FS-1806,3054,2,2020
prod-PA-5742,1027,2,2020
prod-JB-9607,953,2,2020
prod-QE-5374,2500,2,2020
prod-CV-4991,1105,2,2020
prod-TJ-7970,1300,2,2020
prod-SD-2913,3700,2,2020
prod-JO-0079,233,2,2020
prod-SY-8904,4981,2,2020
prod-JP-3206,3667,2,2020
prod-VY-8385,724,2,2020
prod-HU-4122,3903,2,2020
prod-GP-1744,1093,2,2020
prod-TK-5883,1317,2,2020
prod-PQ-8179,4568,2,2020
prod-ZK-7351,743,2,2020
prod-MP-4483,3622,2,2020
prod-TT-2752,4748,2,2020
prod-TR-4162,4243,2,2020
prod-CL-0085,2019,2,2020
prod-NY-9725,2225,2,2020
prod-IT-7861,366,2,2020
prod-OV-4798,4836,2,2020
prod-CS-9024,4171,2,2020
prod-AI-0682,964,2,2020
prod-QV-9115,4164,2,2020
prod-EU-7056,2588,2,2020
prod-CJ-3238,3577,2,2020
prod-PG-7396,3839,2,2020
prod-QZ-6672,267,2,2020
prod-GZ-7296,778,2,2020
prod-GE-4471,2675,2,2020
prod-WO-7886,1482,2,2020
prod-DF-7326,4854,2,2020
prod-PL-1107,4218,2,2020
prod-ZF-8638,1348,2,2020
prod-IN-8711,4958,2,2020
prod-BK-4342,341,2,2020
prod-ID-7998,1678,2,2020
prod-DQ-2333,563,2,2020
prod-GL-8457,3493,2,2020
prod-RK-3379,993,2,2020
prod-FU-3284,3914,2,2020
prod-BM-8544,3454,2,2020
prod-NN-1455,1297,2,2020
prod-WO-7542,3037,2,2020
prod-KB-7839,2224,2,2020
prod-FI-3614,2827,2,2020
prod-UP-0538,3115,2,2020
prod-RQ-5469,4447,2,2020
prod-EO-9307,1106,2,2020
prod-GL-6166,1809,2,2020
prod-XG-2177,4174,2,2020
prod-DO-5533,2650,2,2020
prod-JD-7446,1268,2,2020
prod-PY-8713,3098,2,2020
prod-UG-9795,1028,2,2020
prod-DF-8293,1065,2,2020
prod-BA-5878,1873,2,2020
prod-FF-5213,1040,2,2020
prod-PV-8709,3138,2,2020
prod-ZN-3781,2487,2,2020
prod-DZ-3471,2811,2,2020
prod-WM-8339,3578,2,2020
prod-LT-9676,3769,2,2020
prod-ZB-7367,4986,2,2020
prod-OX-3521,2945,2,2020
prod-DS-4693,3147,2,2020
prod-HV-7769,2292,2,2020
prod-RW-6810,412,2,2020
prod-WU-5386,4345,2,2020
prod-HC-9787,483,2,2020
prod-KN-7983,1631,2,2020
prod-MW-6417,3169,2,2020
prod-RU-1176,295,2,2020
prod-VQ-1813,3870,2,2020
prod-GB-5971,1489,2,2020
prod-DT-0194,2467,2,2020
prod-VM-9822,4108,2,2020
prod-JY-9694,173,2,2020
prod-YF-5159,733,2,2020
prod-DP-6348,2097,2,2020
prod-XA-3457,1641,2,2020
prod-GE-7676,1139,2,2020
prod-QZ-5145,1946,2,2020
prod-GW-3685,530,2,2020
prod-TC-9891,4509,2,2020
prod-FC-6978,2736,2,2020
prod-JL-1233,1098,2,2020
prod-SQ-3059,2971,2,2020
prod-XN-6850,4811,2,2020
prod-AH-5651,1069,2,2020
prod-UC-7554,1016,2,2020
prod-AZ-1055,860,2,2020
prod-ZS-3468,815,2,2020
prod-RO-5944,3862,2,2020
prod-UQ-5884,1705,2,2020
prod-IA-0770,4948,2,2020
prod-HD-8474,1055,2,2020
prod-KL-0810,4496,2,2020
prod-QQ-1218,4746,2,2020
prod-TP-3741,917,2,2020
prod-WT-1580,2676,2,2020
prod-GX-3093,104,2,2020
prod-QE-0466,1001,2,2020
prod-AN-6950,1097,2,2020
prod-GT-8690,3423,2,2020
prod-VA-9951,672,2,2020
prod-HG-2219,3507,2,2020
prod-UO-5951,2567,2,2020
prod-CY-6011,1164,2,2020
prod-VG-5592,4667,2,2020
prod-SJ-9732,246,2,2020
prod-II-6929,2898,2,2020
prod-AS-2725,4860,2,2020
prod-LH-7719,751,2,2020
prod-PE-6949,1716,2,2020
prod-SF-8935,3115,2,2020
prod-NL-4580,3591,2,2020
prod-EM-1009,1947,2,2020
prod-GR-6870,3182,2,2020
prod-KG-8739,1815,2,2020
prod-IG-4995,420,2,2020
prod-ZQ-1478,4574,2,2020
prod-YA-0464,2495,2,2020
prod-RF-8309,4201,2,2020
prod-GV-0080,954,2,2020
prod-OL-7357,3498,2,2020
prod-VJ-1399,4252,2,2020
prod-XS-2568,4308,2,2020
prod-RW-3321,2938,2,2020
prod-BL-6419,4841,2,2020
prod-NN-9389,3912,2,2020
prod-TL-9779,3526,2,2020
prod-GP-7396,1273,2,2020
prod-BY-0062,4614,2,2020
prod-XP-0644,1567,2,2020
prod-SF-1346,431,2,2020
prod-EL-5697,3571,2,2020
prod-CH-5820,799,2,2020
prod-AK-9721,1626,2,2020
prod-WV-5826,3399,2,2020
prod-LA-9529,1329,2,2020
prod-BJ-4607,1888,2,2020
prod-FT-5796,2856,2,2020
prod-PE-2090,830,2,2020
prod-HA-4447,2563,2,2020
prod-UY-5817,969,2,2020
prod-TN-3912,3699,2,2020
prod-FD-4373,3828,2,2020
prod-EH-5478,1963,2,2020
prod-IK-9801,2010,2,2020
prod-NY-9246,718,2,2020
prod-QU-2537,2025,2,2020
prod-BG-1400,549,2,2020
prod-WI-4860,1903,2,2020
prod-GA-9261,4021,2,2020
prod-LC-1682,3780,2,2020
prod-CS-0377,1215,2,2020
prod-KK-2365,4351,2,2020
prod-UZ-8217,223,2,2020
prod-CD-5611,2911,2,2020
prod-OB-7565,2502,2,2020
prod-CP-4431,646,2,2020
prod-IJ-0890,2783,2,2020
prod-YH-7675,2581,2,2020
prod-UW-5762,3587,2,2020
prod-WJ-5439,2894,2,2020
prod-BV-2929,3622,2,2020
prod-QM-9703,2306,2,2020
prod-WZ-7689,917,2,2020
prod-KP-1656,825,2,2020
prod-RM-4274,549,2,2020
prod-FB-5592,3148,2,2020
prod-WV-5376,751,2,2020
prod-NT-5755,921,2,2020
prod-QL-0635,3816,2,2020
prod-BQ-8524,2645,2,2020
prod-ZW-1274,3651,2,2020
prod-TU-4379,1871,2,2020
prod-QG-1179,4477,2,2020
prod-BB-4740,4576,2,2020
prod-VM-6483,3569,2,2020
prod-IR-6317,2519,2,2020
prod-KB-8277,113,2,2020
prod-DK-5628,2900,2,2020
prod-IA-9798,2869,2,2020
prod-XH-6185,3516,2,2020
prod-FM-7604,2401,2,2020
prod-HL-4090,1619,2,2020
prod-BS-7191,2178,2,2020
prod-ND-3310,595,2,2020
prod-JB-4345,594,3,2020
prod-YR-9952,2446,3,2020
prod-MY-2833,1924,3,2020
prod-RM-2726,1052,3,2020
prod-TL-5902,2720,3,2020
prod-QX-2308,4023,3,2020
prod-VF-5379,264,3,2020
prod-MR-5626,548,3,2020
prod-FS-1806,4888,3,2020
prod-PA-5742,4305,3,2020
prod-JB-9607,2751,3,2020
prod-QE-5374,4930,3,2020
prod-CV-4991,1600,3,2020
prod-TJ-7970,4929,3,2020
prod-SD-2913,2894,3,2020
prod-JO-0079,1376,3,2020
prod-SY-8904,3698,3,2020
prod-JP-3206,732,3,2020
prod-VY-8385,2292,3,2020
prod-HU-4122,3239,3,2020
prod-GP-1744,4032,3,2020
prod-TK-5883,4666,3,2020
prod-PQ-8179,2514,3,2020
prod-ZK-7351,2155,3,2020
prod-MP-4483,1320,3,2020
prod-TT-2752,3718,3,2020
prod-TR-4162,2779,3,2020
prod-CL-0085,1709,3,2020
prod-NY-9725,757,3,2020
prod-IT-7861,2191,3,2020
prod-OV-4798,385,3,2020
prod-CS-9024,1990,3,2020
prod-AI-0682,2917,3,2020
prod-QV-9115,1593,3,2020
prod-EU-7056,3768,3,2020
prod-CJ-3238,4394,3,2020
prod-PG-7396,4154,3,2020
prod-QZ-6672,2758,3,2020
prod-GZ-7296,1320,3,2020
prod-GE-4471,125,3,2020
prod-WO-7886,979,3,2020
prod-DF-7326,633,3,2020
prod-PL-1107,1750,3,2020
prod-ZF-8638,891,3,2020
prod-IN-8711,3179,3,2020
prod-BK-4342,2022,3,2020
prod-ID-7998,1619,3,2020
prod-DQ-2333,55,3,2020
prod-GL-8457,3737,3,2020
prod-RK-3379,1447,3,2020
prod-FU-3284,3014,3,2020
prod-BM-8544,1074,3,2020
prod-NN-1455,1412,3,2020
prod-WO-7542,2493,3,2020
prod-KB-7839,801,3,2020
prod-FI-3614,195,3,2020
prod-UP-0538,3806,3,2020
prod-RQ-5469,4077,3,2020
prod-EO-9307,682,3,2020
prod-GL-6166,4468,3,2020
prod-XG-2177,3514,3,2020
prod-DO-5533,998,3,2020
prod-JD-7446,1427,3,2020
prod-PY-8713,2398,3,2020
prod-UG-9795,3742,3,2020
prod-DF-8293,2065,3,2020
prod-BA-5878,992,3,2020
prod-FF-5213,310,3,2020
prod-PV-8709,1409,3,2020
prod-ZN-3781,4103,3,2020
prod-DZ-3471,1184,3,2020
prod-WM-8339,4127,3,2020
prod-LT-9676,2530,3,2020
prod-ZB-7367,2923,3,2020
prod-OX-3521,4367,3,2020
prod-DS-4693,3356,3,2020
prod-HV-7769,1334,3,2020
prod-RW-6810,2407,3,2020
prod-WU-5386,2317,3,2020
prod-HC-9787,2126,3,2020
prod-KN-7983,4746,3,2020
prod-MW-6417,290,3,2020
prod-RU-1176,3546,3,2020
prod-VQ-1813,4158,3,2020
prod-GB-5971,3073,3,2020
prod-DT-0194,4591,3,2020
prod-VM-9822,1997,3,2020
prod-JY-9694,4783,3,2020
prod-YF-5159,2232,3,2020
prod-DP-6348,1907,3,2020
prod-XA-3457,4905,3,2020
prod-GE-7676,3910,3,2020
prod-QZ-5145,3915,3,2020
prod-GW-3685,4156,3,2020
prod-TC-9891,1819,3,2020
prod-FC-6978,3355,3,2020
prod-JL-1233,3911,3,2020
prod-SQ-3059,4641,3,2020
prod-XN-6850,19,3,2020
prod-AH-5651,4171,3,2020
prod-UC-7554,2425,3,2020
prod-AZ-1055,4397,3,2020
prod-ZS-3468,4418,3,2020
prod-RO-5944,2100,3,2020
prod-UQ-5884,4124,3,2020
prod-IA-0770,4383,3,2020
prod-HD-8474,2647,3,2020
prod-KL-0810,2767,3,2020
prod-QQ-1218,2289,3,2020
prod-TP-3741,892,3,2020
prod-WT-1580,1602,3,2020
prod-GX-3093,678,3,2020
prod-QE-0466,4992,3,2020
prod-AN-6950,3066,3,2020
prod-GT-8690,4712,3,2020
prod-VA-9951,253,3,2020
prod-HG-2219,3840,3,2020
prod-UO-5951,4132,3,2020
prod-CY-6011,293,3,2020
prod-VG-5592,97,3,2020
prod-SJ-9732,3578,3,2020
prod-II-6929,1464,3,2020
prod-AS-2725,2778,3,2020
prod-LH-7719,4971,3,2020
prod-PE-6949,813,3,2020
prod-SF-8935,553,3,2020
prod-NL-4580,1747,3,2020
prod-EM-1009,3736,3,2020
prod-GR-6870,1021,3,2020
prod-KG-8739,4176,3,2020
prod-IG-4995,3311,3,2020
prod-ZQ-1478,2449,3,2020
prod-YA-0464,3379,3,2020
prod-RF-8309,533,3,2020
prod-GV-0080,296,3,2020
prod-OL-7357,1947,3,2020
prod-VJ-1399,3801,3,2020
prod-XS-2568,1288,3,2020
prod-RW-3321,813,3,2020
prod-BL-6419,4615,3,2020
prod-NN-9389,265,3,2020
prod-TL-9779,69,3,2020
prod-GP-7396,697,3,2020
prod-BY-0062,4527,3,2020
prod-XP-0644,3382,3,2020
prod-SF-1346,1776,3,2020
prod-EL-5697,370,3,2020
prod-CH-5820,3257,3,2020
prod-AK-9721,2290,3,2020
prod-WV-5826,2038,3,2020
prod-LA-9529,730,3,2020
prod-BJ-4607,1527,3,2020
prod-FT-5796,3817,3,2020
prod-PE-2090,2197,3,2020
prod-HA-4447,4040,3,2020
prod-UY-5817,1076,3,2020
prod-TN-3912,4734,3,2020
prod-FD-4373,1283,3,2020
prod-EH-5478,4097,3,2020
prod-IK-9801,2137,3,2020
prod-NY-9246,2684,3,2020
prod-QU-2537,736,3,2020
prod-BG-1400,230,3,2020
prod-WI-4860,844,3,2020
prod-GA-9261,3105,3,2020
prod-LC-1682,2897,3,2020
prod-CS-0377,3261,3,2020
prod-KK-2365,2369,3,2020
prod-UZ-8217,2511,3,2020
prod-CD-5611,1159,3,2020
prod-OB-7565,3849,3,2020
prod-CP-4431,3514,3,2020
prod-IJ-0890,1323,3,2020
prod-YH-7675,3613,3,2020
prod-UW-5762,4012,3,2020
prod-WJ-5439,1211,3,2020
prod-BV-2929,3033,3,2020
prod-QM-9703,4710,3,2020
prod-WZ-7689,994,3,2020
prod-KP-1656,4961,3,2020
prod-RM-4274,3984,3,2020
prod-FB-5592,3701,3,2020
prod-WV-5376,4376,3,2020
prod-NT-5755,1861,3,2020
prod-QL-0635,4118,3,2020
prod-BQ-8524,1452,3,2020
prod-ZW-1274,662,3,2020
prod-TU-4379,2268,3,2020
prod-QG-1179,4462,3,2020
prod-BB-4740,4702,3,2020
prod-VM-6483,3146,3,2020
prod-IR-6317,4651,3,2020
prod-KB-8277,2402,3,2020
prod-DK-5628,3686,3,2020
prod-IA-9798,1788,3,2020
prod-XH-6185,853,3,2020
prod-FM-7604,2794,3,2020
prod-HL-4090,2458,3,2020
prod-BS-7191,4065,3,2020
prod-ND-3310,3778,3,2020
prod-JB-4345,1167,4,2020
prod-YR-9952,4129,4,2020
prod-MY-2833,1462,4,2020
prod-RM-2726,756,4,2020
prod-TL-5902,874,4,2020
prod-QX-2308,2028,4,2020
prod-VF-5379,2189,4,2020
prod-MR-5626,3412,4,2020
prod-FS-1806,2068,4,2020
prod-PA-5742,1562,4,2020
prod-JB-9607,4793,4,2020
prod-QE-5374,4575,4,2020
prod-CV-4991,2548,4,2020
prod-TJ-7970,1365,4,2020
prod-SD-2913,320,4,2020
prod-JO-0079,2912,4,2020
prod-SY-8904,426,4,2020
prod-JP-3206,3379,4,2020
prod-VY-8385,3377,4,2020
prod-HU-4122,4914,4,2020
prod-GP-1744,4929,4,2020
prod-TK-5883,408,4,2020
prod-PQ-8179,1999,4,2020
prod-ZK-7351,868,4,2020
prod-MP-4483,1059,4,2020
prod-TT-2752,3658,4,2020
prod-TR-4162,1175,4,2020
prod-CL-0085,4441,4,2020
prod-NY-9725,4819,4,2020
prod-IT-7861,778,4,2020
prod-OV-4798,1694,4,2020
prod-CS-9024,4774,4,2020
prod-AI-0682,3899,4,2020
prod-QV-9115,4246,4,2020
prod-EU-7056,2841,4,2020
prod-CJ-3238,4995,4,2020
prod-PG-7396,4569,4,2020
prod-QZ-6672,3762,4,2020
prod-GZ-7296,918,4,2020
prod-GE-4471,488,4,2020
prod-WO-7886,1818,4,2020
prod-DF-7326,1544,4,2020
prod-PL-1107,3759,4,2020
prod-ZF-8638,4463,4,2020
prod-IN-8711,102,4,2020
prod-BK-4342,4475,4,2020
prod-ID-7998,1677,4,2020
prod-DQ-2333,4313,4,2020
prod-GL-8457,4793,4,2020
prod-RK-3379,1907,4,2020
prod-FU-3284,816,4,2020
prod-BM-8544,2569,4,2020
prod-NN-1455,3416,4,2020
prod-WO-7542,55,4,2020
prod-KB-7839,3591,4,2020
prod-FI-3614,4198,4,2020
prod-UP-0538,2665,4,2020
prod-RQ-5469,3672,4,2020
prod-EO-9307,3131,4,2020
prod-GL-6166,246,4,2020
prod-XG-2177,140,4,2020
prod-DO-5533,2117,4,2020
prod-JD-7446,131,4,2020
prod-PY-8713,1801,4,2020
prod-UG-9795,2996,4,2020
prod-DF-8293,1555,4,2020
prod-BA-5878,2640,4,2020
prod-FF-5213,3356,4,2020
prod-PV-8709,1261,4,2020
prod-ZN-3781,966,4,2020
prod-DZ-3471,4194,4,2020
prod-WM-8339,179,4,2020
prod-LT-9676,1937,4,2020
prod-ZB-7367,141,4,2020
prod-OX-3521,2979,4,2020
prod-DS-4693,2241,4,2020
prod-HV-7769,738,4,2020
prod-RW-6810,2560,4,2020
prod-WU-5386,2490,4,2020
prod-HC-9787,3130,4,2020
prod-KN-7983,2706,4,2020
prod-MW-6417,3635,4,2020
prod-RU-1176,2823,4,2020
prod-VQ-1813,2544,4,2020
prod-GB-5971,1232,4,2020
prod-DT-0194,1689,4,2020
prod-VM-9822,531,4,2020
prod-JY-9694,1766,4,2020
prod-YF-5159,3550,4,2020
prod-DP-6348,3629,4,2020
prod-XA-3457,3795,4,2020
prod-GE-7676,2169,4,2020
prod-QZ-5145,482,4,2020
prod-GW-3685,66,4,2020
prod-TC-9891,921,4,2020
prod-FC-6978,3861,4,2020
prod-JL-1233,3294,4,2020
prod-SQ-3059,4490,4,2020
prod-XN-6850,1203,4,2020
prod-AH-5651,1860,4,2020
prod-UC-7554,4253,4,2020
prod-AZ-1055,2259,4,2020
prod-ZS-3468,220,4,2020
prod-RO-5944,4438,4,2020
prod-UQ-5884,1055,4,2020
prod-IA-0770,1346,4,2020
prod-HD-8474,698,4,2020
prod-KL-0810,2120,4,2020
prod-QQ-1218,4887,4,2020
prod-TP-3741,2769,4,2020
prod-WT-1580,2130,4,2020
prod-GX-3093,595,4,2020
prod-QE-0466,1507,4,2020
prod-AN-6950,1663,4,2020
prod-GT-8690,2149,4,2020
prod-VA-9951,4433,4,2020
prod-HG-2219,1017,4,2020
prod-UO-5951,405,4,2020
prod-CY-6011,1837,4,2020
prod-VG-5592,1228,4,2020
prod-SJ-9732,4783,4,2020
prod-II-6929,1634,4,2020
prod-AS-2725,3549,4,2020
prod-LH-7719,1276,4,2020
prod-PE-6949,2796,4,2020
prod-SF-8935,4428,4,2020
prod-NL-4580,187,4,2020
prod-EM-1009,2029,4,2020
prod-GR-6870,3234,4,2020
prod-KG-8739,1020,4,2020
prod-IG-4995,279,4,2020
prod-ZQ-1478,4864,4,2020
prod-YA-0464,4748,4,2020
prod-RF-8309,3835,4,2020
prod-GV-0080,3055,4,2020
prod-OL-7357,2779,4,2020
prod-VJ-1399,409,4,2020
prod-XS-2568,4087,4,2020
prod-RW-3321,3289,4,2020
prod-BL-6419,3043,4,2020
prod-NN-9389,1607,4,2020
prod-TL-9779,2304,4,2020
prod-GP-7396,2186,4,2020
prod-BY-0062,2878,4,2020
prod-XP-0644,2831,4,2020
prod-SF-1346,3307,4,2020
prod-EL-5697,1366,4,2020
prod-CH-5820,3066,4,2020
prod-AK-9721,3193,4,2020
prod-WV-5826,2730,4,2020
prod-LA-9529,3804,4,2020
prod-BJ-4607,36,4,2020
prod-FT-5796,4078,4,2020
prod-PE-2090,3487,4,2020
prod-HA-4447,3830,4,2020
prod-UY-5817,1930,4,2020
prod-TN-3912,2745,4,2020
prod-FD-4373,3004,4,2020
prod-EH-5478,2716,4,2020
prod-IK-9801,642,4,2020
prod-NY-9246,3263,4,2020
prod-QU-2537,1746,4,2020
prod-BG-1400,118,4,2020
prod-WI-4860,2391,4,2020
prod-GA-9261,3809,4,2020
prod-LC-1682,85,4,2020
prod-CS-0377,751,4,2020
prod-KK-2365,2173,4,2020
prod-UZ-8217,3426,4,2020
prod-CD-5611,4956,4,2020
prod-OB-7565,3248,4,2020
prod-CP-4431,2819,4,2020
prod-IJ-0890,602,4,2020
prod-YH-7675,3617,4,2020
prod-UW-5762,4599,4,2020
prod-WJ-5439,4176,4,2020
prod-BV-2929,3376,4,2020
prod-QM-9703,3486,4,2020
prod-WZ-7689,3329,4,2020
prod-KP-1656,4998,4,2020
prod-RM-4274,3940,4,2020
prod-FB-5592,2610,4,2020
prod-WV-5376,380,4,2020
prod-NT-5755,2803,4,2020
prod-QL-0635,84,4,2020
prod-BQ-8524,687,4,2020
prod-ZW-1274,3076,4,2020
prod-TU-4379,2457,4,2020
prod-QG-1179,2247,4,2020
prod-BB-4740,2607,4,2020
prod-VM-6483,3934,4,2020
prod-IR-6317,497,4,2020
prod-KB-8277,3392,4,2020
prod-DK-5628,1750,4,2020
prod-IA-9798,1424,4,2020
prod-XH-6185,4410,4,2020
prod-FM-7604,2842,4,2020
prod-HL-4090,2158,4,2020
prod-BS-7191,4101,4,2020
prod-ND-3310,346,4,2020
prod-JB-4345,3245,5,2020
prod-YR-9952,1171,5,2020
prod-MY-2833,2227,5,2020
prod-RM-2726,337,5,2020
prod-TL-5902,3582,5,2020
prod-QX-2308,2349,5,2020
prod-VF-5379,4164,5,2020
prod-MR-5626,3000,5,2020
prod-FS-1806,2877,5,2020
prod-PA-5742,2454,5,2020
prod-JB-9607,1738,5,2020
prod-QE-5374,3573,5,2020
prod-CV-4991,3115,5,2020
prod-TJ-7970,1573,5,2020
prod-SD-2913,703,5,2020
prod-JO-0079,4250,5,2020
prod-SY-8904,4151,5,2020
prod-JP-3206,4282,5,2020
prod-VY-8385,2332,5,2020
prod-HU-4122,3987,5,2020
prod-GP-1744,1622,5,2020
prod-TK-5883,2847,5,2020
prod-PQ-8179,3708,5,2020
prod-ZK-7351,689,5,2020
